gene1	gene2	protein1	protein2	experimental	database	textmining	combined_score
SoyZH13_01G009100	SoyZH13_07G160800	3847.A0A0R0JAM9	3847.I1J4K1	455	554	0	746
SoyZH13_01G009100	SoyZH13_08G089800	3847.I1KRS3	3847.I1J4K1	579	554	0	804
SoyZH13_01G009100	SoyZH13_09G061300	3847.C6SXD4	3847.I1J4K1	503	487	0	734
SoyZH13_01G009100	SoyZH13_09G162400	3847.K7LEL9	3847.I1J4K1	579	554	0	804
SoyZH13_01G009100	SoyZH13_10G188500	3847.I1J4K1	3847.I1LCS5	503	487	0	734
SoyZH13_01G009100	SoyZH13_11G091800	3847.I1LIK9	3847.I1J4K1	579	554	0	804
SoyZH13_01G009100	SoyZH13_11G183900	3847.I1J4K1	3847.I1LLT9	751	756	0	936
SoyZH13_01G009100	SoyZH13_12G020300	3847.I1LPC4	3847.I1J4K1	579	554	0	804
SoyZH13_01G009100	SoyZH13_12G065700	3847.I1J4K1	3847.C6TLX9	792	0	0	792
SoyZH13_01G009100	SoyZH13_12G202300	3847.I1J4K1	3847.A0A368UIA2	578	82	355	728
SoyZH13_01G009100	SoyZH13_13G251700	3847.I1M373	3847.I1J4K1	578	82	355	728
SoyZH13_01G009100	SoyZH13_14G065800	3847.I1J4K1	3847.I1M8A1	751	0	0	751
SoyZH13_01G009100	SoyZH13_14G071200	3847.I1M8G8	3847.I1J4K1	579	554	0	804
SoyZH13_01G009100	SoyZH13_15G163600	3847.I1J4K1	3847.C6SVZ1	503	487	0	734
SoyZH13_01G009100	SoyZH13_16G033900	3847.A0A0R0FKZ9	3847.I1J4K1	533	508	0	760
SoyZH13_01G009100	SoyZH13_16G070900	3847.C6SWD1	3847.I1J4K1	0	900	0	900
SoyZH13_01G009100	SoyZH13_16G120000	3847.I1J4K1	3847.K7MH64	455	554	0	746
SoyZH13_01G009100	SoyZH13_17G169400	3847.I1J4K1	3847.K7MM89	751	0	0	751
SoyZH13_01G009100	SoyZH13_17G235600	3847.C6SXF0	3847.I1J4K1	579	554	0	804
SoyZH13_01G009100	SoyZH13_17G240100	3847.I1J4K1	3847.C6SYN1	751	0	0	751
SoyZH13_01G009100	SoyZH13_18G055100	3847.I1MZU0	3847.I1J4K1	751	756	0	936
SoyZH13_01G009100	SoyZH13_19G102200	3847.I1N8C9	3847.I1J4K1	533	508	0	760
SoyZH13_01G009100	SoyZH13_20G171600	3847.I1J4K1	3847.I1NHL3	503	487	0	734
SoyZH13_01G009600	SoyZH13_04G014400	3847.I1J4K6	3847.I1JSS2	500	849	503	959
SoyZH13_01G009600	SoyZH13_06G014100	3847.I1J4K6	3847.I1K7A1	500	849	503	959
SoyZH13_01G009600	SoyZH13_09G188900	3847.I1L507	3847.I1J4K6	528	343	460	817
SoyZH13_01G009600	SoyZH13_10G036700	3847.I1J4K6	3847.I1L8E9	529	863	472	962
SoyZH13_01G009600	SoyZH13_10G193700	3847.I1LD03	3847.I1J4K6	500	849	502	959
SoyZH13_01G009600	SoyZH13_10G232500	3847.I1J4K6	3847.I1LE85	571	849	500	964
SoyZH13_01G009600	SoyZH13_11G117000	3847.I1J4K6	3847.I1LJG4	532	343	502	833
SoyZH13_01G009600	SoyZH13_12G042200	3847.I1J4K6	3847.I1LQ57	532	863	502	965
SoyZH13_01G009600	SoyZH13_17G053600	3847.A0A0R0FI10	3847.I1J4K6	485	0	512	737
SoyZH13_01G009600	SoyZH13_20G128600	3847.I1NGA5	3847.I1J4K6	571	849	500	964
SoyZH13_01G009600	SoyZH13_20G166200	3847.I1J4K6	3847.A0A368UIG3	500	849	502	959
SoyZH13_01G009900	SoyZH13_06G211902	3847.I1KDK4	3847.I1J4K9	395	403	319	732
SoyZH13_01G009900	SoyZH13_07G176300	3847.I1J4K9	3847.K7L2M1	465	451	322	783
SoyZH13_01G009900	SoyZH13_11G244800	3847.I1LNB9	3847.I1J4K9	389	392	293	714
SoyZH13_01G009900	SoyZH13_12G138000	3847.I1LT60	3847.I1J4K9	395	403	319	732
SoyZH13_01G009900	SoyZH13_18G009000	3847.I1MYJ1	3847.I1J4K9	389	392	293	714
SoyZH13_01G010300	SoyZH13_03G019700	3847.K7KCC2	3847.I1J4L4	161	422	472	721
SoyZH13_01G010500	SoyZH13_03G084400	3847.I1J4L6	3847.I1JMB4	118	0	799	814
SoyZH13_01G010500	SoyZH13_04G015000	3847.C6T9R8	3847.I1J4L6	272	0	796	844
SoyZH13_01G010500	SoyZH13_05G071200	3847.I1J4L6	3847.I1K135	118	0	777	794
SoyZH13_01G010500	SoyZH13_06G014700	3847.I1K7A7	3847.I1J4L6	272	0	796	844
SoyZH13_01G010500	SoyZH13_09G191500	3847.I1L540	3847.I1J4L6	0	900	0	900
SoyZH13_01G010500	SoyZH13_11G245000	3847.I1J4L6	3847.C6TD56	118	0	777	794
SoyZH13_01G010500	SoyZH13_16G041200	3847.I1ML66	3847.I1J4L6	408	0	796	873
SoyZH13_01G010500	SoyZH13_16G074800	3847.I1J4L6	3847.I1MM44	118	0	799	814
SoyZH13_01G010500	SoyZH13_18G008800	3847.C6TN36	3847.I1J4L6	118	0	777	794
SoyZH13_01G010500	SoyZH13_19G068600	3847.I1N7G7	3847.I1J4L6	118	0	777	794
SoyZH13_01G010500	SoyZH13_19G093800	3847.I1N843	3847.I1J4L6	408	0	796	873
SoyZH13_01G011400	SoyZH13_01G093000	3847.I1J717	3847.C6THL8	572	523	203	823
SoyZH13_01G011400	SoyZH13_01G109900	3847.A0A0R0LAF9	3847.C6THL8	650	542	215	863
SoyZH13_01G011400	SoyZH13_01G148600	3847.I1J8K2	3847.C6THL8	579	763	500	945
SoyZH13_01G011400	SoyZH13_02G013200	3847.I1JBH2	3847.C6THL8	572	506	100	793
SoyZH13_01G011400	SoyZH13_02G044200	3847.C6THL8	3847.A0A0R4J2M8	654	567	100	853
SoyZH13_01G011400	SoyZH13_02G044700	3847.C6THL8	3847.I1JCF9	579	763	500	945
SoyZH13_01G011400	SoyZH13_02G169000	3847.C6THL8	3847.K7K9C7	659	542	0	837
SoyZH13_01G011400	SoyZH13_02G276200	3847.C6THL8	3847.I1JJI4	665	649	219	900
SoyZH13_01G011400	SoyZH13_03G045400	3847.A0A0R0LAF9	3847.C6THL8	650	542	215	863
SoyZH13_01G011400	SoyZH13_03G052800	3847.A0A0R0KRE0	3847.C6THL8	503	727	445	917
SoyZH13_01G011400	SoyZH13_03G065100	3847.I1JLZ4	3847.C6THL8	572	523	203	823
SoyZH13_01G011400	SoyZH13_03G131600	3847.C6THL8	3847.A0A0R0KT63	533	451	196	775
SoyZH13_01G011400	SoyZH13_03G153800	3847.C6THL8	3847.A0A0R4J302	503	727	445	917
SoyZH13_01G011400	SoyZH13_03G223600	3847.C6THL8	3847.I1JRK8	666	625	391	917
SoyZH13_01G011400	SoyZH13_03G241700	3847.C6THL8	3847.I1JS66	567	749	215	907
SoyZH13_01G011400	SoyZH13_04G020500	3847.I1JT00	3847.C6THL8	579	755	500	944
SoyZH13_01G011400	SoyZH13_04G027900	3847.A0A0R4J305	3847.C6THL8	409	714	196	852
SoyZH13_01G011400	SoyZH13_04G070600	3847.C6THL8	3847.A0A0R0K5E1	392	337	499	780
SoyZH13_01G011400	SoyZH13_04G072800	3847.C6THL8	3847.A0A0R4J321	665	643	0	875
SoyZH13_01G011400	SoyZH13_04G073500	3847.C6THL8	3847.I1JUQ0	579	763	500	945
SoyZH13_01G011400	SoyZH13_04G104900	3847.I1JVP4	3847.C6THL8	392	337	501	781
SoyZH13_01G011400	SoyZH13_04G158900	3847.C6THL8	3847.C6T0E4	569	360	496	848
SoyZH13_01G011400	SoyZH13_04G172500	3847.C6THL8	3847.I1JXI9	665	492	100	833
SoyZH13_01G011400	SoyZH13_04G194000	3847.C6THL8	3847.I1JY67	567	758	479	940
SoyZH13_01G011400	SoyZH13_04G224400	3847.C6SXW4	3847.C6THL8	560	476	220	804
SoyZH13_01G011400	SoyZH13_05G043100	3847.A0A0R0JQT3	3847.C6THL8	579	506	500	886
SoyZH13_01G011400	SoyZH13_05G043500	3847.C6THL8	3847.A0A0R0JQT2	579	506	500	886
SoyZH13_01G011400	SoyZH13_05G074900	3847.A0A0R0JZ49	3847.C6THL8	579	763	0	895
SoyZH13_01G011400	SoyZH13_05G075800	3847.I1K1X5	3847.C6THL8	666	625	100	877
SoyZH13_01G011400	SoyZH13_05G083500	3847.A0A0R0JSG2	3847.C6THL8	579	763	0	895
SoyZH13_01G011400	SoyZH13_05G085700	3847.C6THL8	3847.A0A0R0JZP9	654	567	100	853
SoyZH13_01G011400	SoyZH13_05G116500	3847.C6THL8	3847.I1K2Z9	751	714	547	964
SoyZH13_01G011400	SoyZH13_05G174200	3847.C6THL8	3847.I1K4U3	567	758	479	940
SoyZH13_01G011400	SoyZH13_05G206600	3847.I1K657	3847.C6THL8	665	844	0	945
SoyZH13_01G011400	SoyZH13_05G226800	3847.I1K5H2	3847.C6THL8	659	780	0	921
SoyZH13_01G011400	SoyZH13_06G008700	3847.I1K743	3847.C6THL8	409	714	196	852
SoyZH13_01G011400	SoyZH13_06G020200	3847.I1K7H0	3847.C6THL8	579	755	500	944
SoyZH13_01G011400	SoyZH13_06G073800	3847.I1K964	3847.C6THL8	665	643	0	875
SoyZH13_01G011400	SoyZH13_06G074600	3847.C6THL8	3847.I1K970	579	763	500	945
SoyZH13_01G011400	SoyZH13_06G142200	3847.C6THL8	3847.A0A0R0JH35	567	758	479	940
SoyZH13_01G011400	SoyZH13_06G163800	3847.C6THL8	3847.I1KC47	665	492	100	833
SoyZH13_01G011400	SoyZH13_06G174700	3847.I1KCH6	3847.C6THL8	569	360	496	848
SoyZH13_01G011400	SoyZH13_06G205500	3847.I1KDE1	3847.C6THL8	194	625	224	744
SoyZH13_01G011400	SoyZH13_06G205700	3847.I1KDD8	3847.C6THL8	194	625	224	744
SoyZH13_01G011400	SoyZH13_06G233800	3847.C6THL8	3847.A0A0R4J3L5	647	559	453	907
SoyZH13_01G011400	SoyZH13_06G262700	3847.I1KEY6	3847.C6THL8	579	763	0	895
SoyZH13_01G011400	SoyZH13_06G290500	3847.I1KFU0	3847.C6THL8	392	337	501	781
SoyZH13_01G011400	SoyZH13_07G002000	3847.C6THL8	3847.C6TE07	659	790	215	938
SoyZH13_01G011400	SoyZH13_07G011300	3847.C6THL8	3847.A0A0R0IY29	571	549	0	798
SoyZH13_01G011400	SoyZH13_07G045000	3847.C6THL8	3847.A0A0R4J3N1	567	749	215	907
SoyZH13_01G011400	SoyZH13_07G144900	3847.I1KKK0	3847.C6THL8	650	542	215	863
SoyZH13_01G011400	SoyZH13_08G026000	3847.C6THL8	3847.I1KPP8	665	844	0	945
SoyZH13_01G011400	SoyZH13_08G046400	3847.I1KQE8	3847.C6THL8	659	780	0	921
SoyZH13_01G011400	SoyZH13_08G077900	3847.C6THL8	3847.I1KRD4	751	714	547	964
SoyZH13_01G011400	SoyZH13_08G138600	3847.C6THL8	3847.I1KTD4	567	758	479	940
SoyZH13_01G011400	SoyZH13_08G159700	3847.C6TH59	3847.C6THL8	572	523	203	823
SoyZH13_01G011400	SoyZH13_08G173800	3847.C6THL8	3847.A0A0R0INQ5	567	758	479	940
SoyZH13_01G011400	SoyZH13_08G187000	3847.C6THL8	3847.A0A0R0IPI1	571	549	0	798
SoyZH13_01G011400	SoyZH13_08G213300	3847.A0A0R4J3Y6	3847.C6THL8	659	790	215	938
SoyZH13_01G011400	SoyZH13_08G220100	3847.C6THL8	3847.A0A0R0IRD4	571	549	0	798
SoyZH13_01G011400	SoyZH13_08G270200	3847.I1KXF0	3847.C6THL8	649	390	100	790
SoyZH13_01G011400	SoyZH13_09G144900	3847.I1L3S2	3847.C6THL8	573	506	100	793
SoyZH13_01G011400	SoyZH13_09G190700	3847.C6THL8	3847.C6TJL2	0	900	0	900
SoyZH13_01G011400	SoyZH13_10G014100	3847.I1L7R0	3847.C6THL8	572	506	100	793
SoyZH13_01G011400	SoyZH13_10G041500	3847.A0A0R4J439	3847.C6THL8	503	727	445	917
SoyZH13_01G011400	SoyZH13_10G137600	3847.C6THL8	3847.I1LBA2	533	737	196	892
SoyZH13_01G011400	SoyZH13_10G156000	3847.I1LBV4	3847.C6THL8	394	661	0	785
SoyZH13_01G011400	SoyZH13_10G258400	3847.C6TGU2	3847.C6THL8	572	506	100	793
SoyZH13_01G011400	SoyZH13_10G273200	3847.C6THL8	3847.C6SW24	684	625	253	903
SoyZH13_01G011400	SoyZH13_11G075800	3847.I1LI24	3847.C6THL8	579	763	500	945
SoyZH13_01G011400	SoyZH13_11G188400	3847.A0A368UHG8	3847.C6THL8	409	714	196	852
SoyZH13_01G011400	SoyZH13_11G225300	3847.I1LMP2	3847.C6THL8	659	694	505	943
SoyZH13_01G011400	SoyZH13_12G107300	3847.I1LS70	3847.C6THL8	579	763	0	895
SoyZH13_01G011400	SoyZH13_13G020200	3847.C6SV91	3847.C6THL8	560	476	220	804
SoyZH13_01G011400	SoyZH13_13G112400	3847.A0A0R4J4W3	3847.C6THL8	503	727	445	917
SoyZH13_01G011400	SoyZH13_13G203100	3847.I1M1N6	3847.C6THL8	567	737	500	938
SoyZH13_01G011400	SoyZH13_13G335300	3847.C6THL8	3847.I1M5R8	567	451	479	865
SoyZH13_01G011400	SoyZH13_14G013900	3847.C6THL8	3847.I1JJI4	665	649	219	900
SoyZH13_01G011400	SoyZH13_14G064600	3847.A0A0R0GHN2	3847.C6THL8	409	714	196	852
SoyZH13_01G011400	SoyZH13_14G066400	3847.C6THL8	3847.I1M8A5	573	506	100	793
SoyZH13_01G011400	SoyZH13_14G075000	3847.I1M8K6	3847.C6THL8	567	737	500	938
SoyZH13_01G011400	SoyZH13_14G118800	3847.C6SVB5	3847.C6THL8	569	360	496	848
SoyZH13_01G011400	SoyZH13_14G122800	3847.C6THL8	3847.A0A0R0GJV8	579	763	500	945
SoyZH13_01G011400	SoyZH13_14G134000	3847.I1MA63	3847.C6THL8	560	476	220	804
SoyZH13_01G011400	SoyZH13_14G203700	3847.I1MC13	3847.C6THL8	579	755	500	944
SoyZH13_01G011400	SoyZH13_15G010100	3847.C6THL8	3847.C6T923	567	451	479	865
SoyZH13_01G011400	SoyZH13_15G084200	3847.C6THL8	3847.I1MEX0	567	737	500	938
SoyZH13_01G011400	SoyZH13_15G204900	3847.A0A0R0GBS0	3847.C6THL8	571	549	0	798
SoyZH13_01G011400	SoyZH13_15G240000	3847.C6THL8	3847.I1MJB1	572	523	203	823
SoyZH13_01G011400	SoyZH13_16G014000	3847.C6THL8	3847.A0A0R4J3N1	567	749	215	907
SoyZH13_01G011400	SoyZH13_16G053100	3847.C6THL8	3847.A0A368UI19	567	749	215	907
SoyZH13_01G011400	SoyZH13_16G111800	3847.I1MN39	3847.C6THL8	654	567	100	853
SoyZH13_01G011400	SoyZH13_16G111900	3847.C6THL8	3847.I1MN40	579	763	500	945
SoyZH13_01G011400	SoyZH13_17G122700	3847.A0A0R4J5N5	3847.C6THL8	579	506	500	886
SoyZH13_01G011400	SoyZH13_17G187900	3847.A0A0R0FNV7	3847.C6THL8	569	360	496	848
SoyZH13_01G011400	SoyZH13_17G239700	3847.I1MXX5	3847.C6THL8	573	506	100	793
SoyZH13_01G011400	SoyZH13_17G241200	3847.I1MXZ0	3847.C6THL8	409	714	196	852
SoyZH13_01G011400	SoyZH13_17G247700	3847.K7MP32	3847.C6THL8	579	755	500	944
SoyZH13_01G011400	SoyZH13_18G029000	3847.I1MZ47	3847.C6THL8	659	694	505	943
SoyZH13_01G011400	SoyZH13_18G050200	3847.A0A0R0EW30	3847.C6THL8	659	707	460	941
SoyZH13_01G011400	SoyZH13_18G123700	3847.K7MS03	3847.C6THL8	649	390	100	790
SoyZH13_01G011400	SoyZH13_18G180300	3847.I1N318	3847.C6THL8	650	542	215	863
SoyZH13_01G011400	SoyZH13_19G063600	3847.C6THL8	3847.I1N783	666	625	100	877
SoyZH13_01G011400	SoyZH13_19G156800	3847.C6THL8	3847.A0A0R0EXW6	503	727	445	917
SoyZH13_01G011400	SoyZH13_19G227400	3847.I1NC65	3847.C6THL8	666	625	391	917
SoyZH13_01G011400	SoyZH13_19G245800	3847.I1NCS8	3847.C6THL8	567	749	215	907
SoyZH13_01G011400	SoyZH13_20G097600	3847.C6TGU2	3847.C6THL8	572	506	100	793
SoyZH13_01G011400	SoyZH13_20G204400	3847.I1NIJ5	3847.C6THL8	394	661	0	785
SoyZH13_01G011400	SoyZH13_20G220100	3847.C6THL8	3847.A0A0R0ERR0	533	737	196	892
SoyZH13_01G011400	SoyZH13_20G228900	3847.C6THL8	3847.C6SY85	684	625	253	903
SoyZH13_01G011500	SoyZH13_04G012200	3847.C6THC3	3847.I1J4M8	262	654	393	831
SoyZH13_01G011500	SoyZH13_06G011800	3847.I1K777	3847.I1J4M8	262	654	393	831
SoyZH13_01G011500	SoyZH13_11G115300	3847.I1J4M8	3847.I1LJE1	262	654	393	831
SoyZH13_01G011500	SoyZH13_12G040700	3847.I1J4M8	3847.I1LQ45	262	654	393	831
SoyZH13_01G012600	SoyZH13_03G175900	3847.I1J4N8	3847.I1JQ18	572	506	499	884
SoyZH13_01G012600	SoyZH13_10G109600	3847.A0A0R0I0G2	3847.I1J4N8	572	506	499	884
SoyZH13_01G012600	SoyZH13_13G326102	3847.I1J4N8	3847.K7M3R7	446	506	500	851
SoyZH13_01G012600	SoyZH13_15G019000	3847.I1J4N8	3847.K7M923	446	506	500	851
SoyZH13_01G012800	SoyZH13_03G107400	3847.I1JMZ6	3847.I1J4P0	579	554	500	897
SoyZH13_01G012800	SoyZH13_19G111000	3847.I1J4P0	3847.I1N8M6	579	554	500	897
SoyZH13_01G014300	SoyZH13_02G228000	3847.K7K181	3847.K7KAM0	433	428	332	764
SoyZH13_01G014300	SoyZH13_07G017800	3847.K7KZ42	3847.K7K181	573	522	328	850
SoyZH13_01G014300	SoyZH13_08G195100	3847.K7K181	3847.I1KV60	573	522	328	850
SoyZH13_01G014300	SoyZH13_08G316400	3847.K7K181	3847.I1KYT6	572	0	357	713
SoyZH13_01G014300	SoyZH13_11G217700	3847.K7K181	3847.I1LMG0	433	428	332	764
SoyZH13_01G014300	SoyZH13_14G061600	3847.K7M5B7	3847.K7K181	433	428	332	764
SoyZH13_01G014300	SoyZH13_18G036500	3847.K7K181	3847.K7MPR6	433	428	332	764
SoyZH13_01G014300	SoyZH13_18G067500	3847.K7K181	3847.I1N048	572	0	357	713
SoyZH13_01G016000	SoyZH13_01G050600	3847.I1J5U5	3847.I1J4T0	385	599	275	805
SoyZH13_01G016000	SoyZH13_02G103600	3847.I1JE83	3847.I1J4T0	385	599	275	805
SoyZH13_01G016000	SoyZH13_02G239400	3847.I1JIB9	3847.I1J4T0	276	711	209	820
SoyZH13_01G016000	SoyZH13_06G186600	3847.I1KCV4	3847.I1J4T0	385	599	275	805
SoyZH13_01G016000	SoyZH13_08G287300	3847.I1J4T0	3847.I1KXX2	69	718	0	726
SoyZH13_01G016000	SoyZH13_08G298900	3847.I1J4T0	3847.C6TJZ6	259	585	236	744
SoyZH13_01G016000	SoyZH13_08G304000	3847.I1J4T0	3847.I1KYD6	259	585	236	744
SoyZH13_01G016000	SoyZH13_09G078100	3847.I1L215	3847.I1J4T0	154	737	0	768
SoyZH13_01G016000	SoyZH13_09G089200	3847.I1L2D3	3847.I1J4T0	394	453	436	796
SoyZH13_01G016000	SoyZH13_09G212300	3847.K7LFP0	3847.I1J4T0	385	599	275	805
SoyZH13_01G016000	SoyZH13_10G191700	3847.I1LCX5	3847.I1J4T0	571	0	498	775
SoyZH13_01G016000	SoyZH13_11G232400	3847.I1LMW7	3847.I1J4T0	276	711	209	820
SoyZH13_01G016000	SoyZH13_13G047100	3847.C6TGN3	3847.I1J4T0	385	599	275	805
SoyZH13_01G016000	SoyZH13_13G117800	3847.C6SVB1	3847.I1J4T0	394	453	436	796
SoyZH13_01G016000	SoyZH13_14G016500	3847.I1J4T0	3847.I1M6L1	259	585	236	744
SoyZH13_01G016000	SoyZH13_14G049600	3847.I1M7N8	3847.I1J4T0	276	711	209	820
SoyZH13_01G016000	SoyZH13_15G180400	3847.I1MHR5	3847.I1J4T0	154	737	0	768
SoyZH13_01G016000	SoyZH13_18G020700	3847.I1J4T0	3847.I1MYX8	276	711	209	820
SoyZH13_01G016000	SoyZH13_18G081500	3847.I1J4T0	3847.I1N0I7	259	585	236	744
SoyZH13_01G016000	SoyZH13_18G087200	3847.I1J4T0	3847.I1N0N7	259	585	236	744
SoyZH13_01G016000	SoyZH13_18G103600	3847.I1N120	3847.I1J4T0	69	718	0	726
SoyZH13_01G016000	SoyZH13_19G023600	3847.C6T736	3847.I1J4T0	385	599	275	805
SoyZH13_01G019600	SoyZH13_07G189800	3847.I1J4W4	3847.I1KLS0	391	531	315	787
SoyZH13_01G019600	SoyZH13_13G153600	3847.I1J4W4	3847.I1M038	391	531	315	787
SoyZH13_01G019600	SoyZH13_15G077600	3847.I1MEQ1	3847.I1J4W4	391	531	315	787
SoyZH13_01G019900	SoyZH13_01G126100	3847.K7K1B9	3847.I1J7X3	511	475	0	732
SoyZH13_01G019900	SoyZH13_02G003200	3847.K7K1B9	3847.I1JB61	491	476	418	831
SoyZH13_01G019900	SoyZH13_02G128200	3847.K7K1B9	3847.I1JEZ1	565	523	171	812
SoyZH13_01G019900	SoyZH13_02G156100	3847.K7K1B9	3847.I1JFV5	529	531	0	769
SoyZH13_01G019900	SoyZH13_02G250800	3847.I1JIP3	3847.K7K1B9	565	533	0	788
SoyZH13_01G019900	SoyZH13_03G022400	3847.K7K1B9	3847.K7KCE6	511	475	0	732
SoyZH13_01G019900	SoyZH13_04G090500	3847.K7K1B9	3847.K7KJ67	557	355	0	702
SoyZH13_01G019900	SoyZH13_05G112100	3847.K7K1B9	3847.I1K2U0	558	533	0	784
SoyZH13_01G019900	SoyZH13_06G093500	3847.K7K1B9	3847.I1K9T1	557	355	0	702
SoyZH13_01G019900	SoyZH13_07G194200	3847.K7L2Y0	3847.K7K1B9	565	523	171	812
SoyZH13_01G019900	SoyZH13_07G246000	3847.I1KNF0	3847.K7K1B9	565	0	464	756
SoyZH13_01G019900	SoyZH13_08G073300	3847.K7K1B9	3847.I1KR80	558	533	0	784
SoyZH13_01G019900	SoyZH13_09G079000	3847.I1L224	3847.K7K1B9	554	0	395	718
SoyZH13_01G019900	SoyZH13_10G006200	3847.K7K1B9	3847.K7LGR1	491	476	418	831
SoyZH13_01G019900	SoyZH13_10G184300	3847.K7K1B9	3847.I1LCP5	557	529	474	880
SoyZH13_01G019900	SoyZH13_12G171500	3847.I1LU28	3847.K7K1B9	500	476	0	726
SoyZH13_01G019900	SoyZH13_13G284100	3847.I1LU28	3847.K7K1B9	500	476	0	726
SoyZH13_01G019900	SoyZH13_14G040200	3847.K7K1B9	3847.C6TDU3	565	533	0	788
SoyZH13_01G019900	SoyZH13_15G181600	3847.K7MCG1	3847.K7K1B9	554	0	395	718
SoyZH13_01G019900	SoyZH13_17G012100	3847.I1MR45	3847.K7K1B9	565	0	464	756
SoyZH13_01G019900	SoyZH13_18G208400	3847.K7K1B9	3847.A0A0R0F3T1	491	476	418	831
SoyZH13_01G019900	SoyZH13_20G175700	3847.I1NHQ5	3847.K7K1B9	557	529	474	880
SoyZH13_01G020200	SoyZH13_04G048300	3847.I1JTW0	3847.I1J4X3	442	610	460	872
SoyZH13_01G020200	SoyZH13_06G047700	3847.I1K8C1	3847.I1J4X3	442	610	460	872
SoyZH13_01G020200	SoyZH13_08G048100	3847.K7L514	3847.I1J4X3	442	610	460	872
SoyZH13_01G020200	SoyZH13_13G219600	3847.I1M277	3847.I1J4X3	395	610	175	788
SoyZH13_01G020200	SoyZH13_14G088800	3847.I1J4X3	3847.I1M904	442	610	460	872
SoyZH13_01G020200	SoyZH13_15G069300	3847.I1J4X3	3847.I1MEF5	395	610	175	788
SoyZH13_01G021800	SoyZH13_01G149901	3847.K7K483	3847.I1J4Z4	500	476	433	838
SoyZH13_01G021800	SoyZH13_02G255400	3847.I1J4Z4	3847.I1JIU9	500	477	433	838
SoyZH13_01G021800	SoyZH13_07G036400	3847.I1KHA5	3847.I1J4Z4	433	209	396	705
SoyZH13_01G021800	SoyZH13_07G220600	3847.C6T507	3847.I1J4Z4	500	477	433	838
SoyZH13_01G021800	SoyZH13_09G012100	3847.I1J4Z4	3847.K7LB83	412	416	382	769
SoyZH13_01G021800	SoyZH13_10G059000	3847.I1L934	3847.I1J4Z4	396	312	356	709
SoyZH13_01G021800	SoyZH13_10G067000	3847.I1J4Z4	3847.I1L9B8	433	209	396	705
SoyZH13_01G021800	SoyZH13_11G074700	3847.I1J4Z4	3847.I1LI15	500	476	433	838
SoyZH13_01G021800	SoyZH13_11G108300	3847.I1J4Z4	3847.I1LJ67	401	238	400	702
SoyZH13_01G021800	SoyZH13_11G181300	3847.I1K2Q5	3847.I1J4Z4	566	529	456	879
SoyZH13_01G021800	SoyZH13_13G135100	3847.I1J4Z4	3847.I1LZI7	433	209	396	705
SoyZH13_01G021800	SoyZH13_13G144900	3847.I1J4Z4	3847.I1LZT3	414	434	250	729
SoyZH13_01G021800	SoyZH13_14G104100	3847.I1M9E2	3847.I1J4Z4	414	434	250	729
SoyZH13_01G021800	SoyZH13_15G112300	3847.I1J4Z4	3847.I1MFQ5	412	416	382	769
SoyZH13_01G021800	SoyZH13_16G005800	3847.I1J4Z4	3847.A0A0R0FJI2	433	209	396	705
SoyZH13_01G021800	SoyZH13_16G063400	3847.I1J4Z4	3847.A0A368UH03	401	238	400	702
SoyZH13_01G021800	SoyZH13_17G035700	3847.I1J4Z4	3847.C6SYR1	500	477	433	838
SoyZH13_01G021800	SoyZH13_17G105400	3847.I1J4Z4	3847.I1MU32	414	434	250	729
SoyZH13_01G021800	SoyZH13_17G192300	3847.I1J4Z4	3847.K7MMV2	396	312	356	709
SoyZH13_01G021800	SoyZH13_17G206600	3847.I1J4Z4	3847.I1MWZ8	414	434	250	729
SoyZH13_01G021800	SoyZH13_17G215100	3847.I1MX83	3847.I1J4Z4	396	312	356	709
SoyZH13_01G021800	SoyZH13_18G053100	3847.I1MZR9	3847.I1J4Z4	566	529	456	879
SoyZH13_01G021800	SoyZH13_19G050600	3847.I1J4Z4	3847.I1N6Z0	401	238	400	702
SoyZH13_01G021800	SoyZH13_19G157600	3847.I1J4Z4	3847.A0A0R0EX12	396	312	356	709
SoyZH13_01G023800	SoyZH13_09G001100	3847.I1J516	3847.I1KZQ1	0	756	568	890
SoyZH13_01G026200	SoyZH13_04G059900	3847.C6T670	3847.I1JU90	567	452	0	752
SoyZH13_01G026200	SoyZH13_04G205400	3847.C6T670	3847.I1JYI8	450	415	212	724
SoyZH13_01G026200	SoyZH13_06G130700	3847.C6T670	3847.I1KB09	450	415	212	724
SoyZH13_01G026200	SoyZH13_07G225800	3847.C6T670	3847.I1MRP4	567	500	0	774
SoyZH13_01G026200	SoyZH13_09G087000	3847.C6T670	3847.I1JU90	567	452	0	752
SoyZH13_01G026200	SoyZH13_11G138000	3847.C6TEF1	3847.C6T670	768	0	0	768
SoyZH13_01G026200	SoyZH13_14G142900	3847.K7M771	3847.C6T670	768	0	0	768
SoyZH13_01G026200	SoyZH13_15G138300	3847.A0A0R0G9Z5	3847.C6T670	567	500	0	774
SoyZH13_01G026200	SoyZH13_17G030800	3847.C6T670	3847.I1MRP4	567	500	0	774
SoyZH13_01G026200	SoyZH13_19G244000	3847.C6T670	3847.K7N0E2	450	415	212	724
SoyZH13_01G026700	SoyZH13_09G084600	3847.I1L285	3847.I1J544	463	468	436	824
SoyZH13_01G026700	SoyZH13_15G186100	3847.I1J544	3847.I1MHX1	463	468	436	824
